"MSOA","Sex","Age","Ethnicity","Persons"
"E02000891","M","40-44","WBI",147
"E02000891","M","40-44","WHO",94
"E02000891","M","40-44","MIX",14
"E02000891","M","40-44","IND",13
"E02000891","M","40-44","PAK",3
"E02000891","M","40-44","BAN",61
"E02000891","M","40-44","CHI",15
"E02000891","M","40-44","OAS",15
"E02000891","M","40-44","BLA",24
"E02000891","M","40-44","BLC",7
"E02000891","M","40-44","OBL",7
"E02000891","M","40-44","OTH",13
"E02000891","M","45-49","WBI",122
"E02000891","M","45-49","WHO",28
"E02000891","M","45-49","MIX",8
"E02000891","M","45-49","IND",9
"E02000891","M","45-49","PAK",2
"E02000891","M","45-49","BAN",44
"E02000891","M","45-49","CHI",6
"E02000891","M","45-49","OAS",5
"E02000891","M","45-49","BLA",12
"E02000891","M","45-49","BLC",8
"E02000891","M","45-49","OBL",3
"E02000891","M","45-49","OTH",5
"E02000891","M","50-54","WBI",107
"E02000891","M","50-54","WHO",21
"E02000891","M","50-54","MIX",7
"E02000891","M","50-54","IND",5
"E02000891","M","50-54","PAK",2
"E02000891","M","50-54","BAN",24
"E02000891","M","50-54","CHI",6
"E02000891","M","50-54","OAS",4
"E02000891","M","50-54","BLA",8
"E02000891","M","50-54","BLC",7
"E02000891","M","50-54","OBL",1
"E02000891","M","50-54","OTH",4
"E02000891","M","55-59","WBI",93
"E02000891","M","55-59","WHO",12
"E02000891","M","55-59","IND",2
"E02000891","M","55-59","PAK",2
"E02000891","M","55-59","BAN",13
"E02000891","M","55-59","CHI",5
"E02000891","M","55-59","OAS",4
"E02000891","M","55-59","BLA",5
"E02000891","M","55-59","BLC",5
"E02000891","M","55-59","OBL",1
"E02000891","M","55-59","OTH",2
"E02000891","M","60-64","WBI",78
"E02000891","M","60-64","WHO",9
"E02000891","M","60-64","MIX",1
"E02000891","M","60-64","IND",2
"E02000891","M","60-64","PAK",3
"E02000891","M","60-64","BAN",1
"E02000891","M","60-64","CHI",4
"E02000891","M","60-64","BLA",2
"E02000891","M","60-64","BLC",2
"E02000891","M","60-64","OBL",1
"E02000891","M","60-64","OTH",1
"E02000891","M","65-69","WBI",38
"E02000891","M","65-69","WHO",4
"E02000891","M","65-69","IND",2
"E02000891","M","65-69","PAK",2
"E02000891","M","65-69","BAN",9
"E02000891","M","65-69","CHI",4
"E02000891","M","65-69","OAS",1
"E02000891","M","65-69","BLA",2
"E02000891","M","70-74","WBI",32
"E02000891","M","70-74","WHO",1
"E02000891","M","70-74","BAN",18
"E02000891","M","70-74","CHI",3
"E02000891","M","70-74","BLA",3
"E02000891","M","70-74","BLC",1
"E02000891","M","75-79","WBI",24
"E02000891","M","75-79","IND",1
"E02000891","M","75-79","BAN",12
"E02000891","M","75-79","CHI",4
"E02000891","M","75-79","OAS",2
"E02000891","M","75-79","BLA",1
"E02000891","M","75-79","BLC",4
"E02000891","M","75-79","OTH",1
"E02000891","M","80-84","WBI",14
"E02000891","M","80-84","WHO",2
"E02000891","M","80-84","IND",1
"E02000891","M","80-84","BAN",4
"E02000891","M","80-84","BLA",1
"E02000891","M","80-84","BLC",1
"E02000891","M","80-84","OBL",1
"E02000891","M","85+","WBI",8
"E02000891","M","85+","WHO",4
"E02000891","M","85+","BAN",1
"E02000891","M","85+","CHI",3
"E02000891","F","0-4","WBI",70
"E02000891","F","0-4","WHO",39
"E02000891","F","0-4","MIX",56
"E02000891","F","0-4","IND",29
"E02000891","F","0-4","PAK",5
"E02000891","F","0-4","BAN",149
"E02000891","F","0-4","CHI",23
"E02000891","F","0-4","OAS",21
"E02000891","F","0-4","BLA",27
"E02000891","F","0-4","BLC",13
"E02000891","F","0-4","OBL",16
"E02000891","F","0-4","OTH",14
"E02000891","F","5-7","WBI",42
"E02000891","F","5-7","WHO",13
"E02000891","F","5-7","MIX",24
"E02000891","F","5-7","IND",5
"E02000891","F","5-7","PAK",2
"E02000891","F","5-7","BAN",94
"E02000891","F","5-7","CHI",10
"E02000891","F","5-7","OAS",8
"E02000891","F","5-7","BLA",22
"E02000891","F","5-7","BLC",1
"E02000891","F","5-7","OBL",7
"E02000891","F","5-7","OTH",3
"E02000891","F","8-9","WBI",12
"E02000891","F","8-9","WHO",6
"E02000891","F","8-9","MIX",12
"E02000891","F","8-9","IND",1
"E02000891","F","8-9","BAN",55
"E02000891","F","8-9","CHI",1
"E02000891","F","8-9","OAS",5
"E02000891","F","8-9","BLA",11
"E02000891","F","8-9","BLC",1
"E02000891","F","8-9","OBL",6
"E02000891","F","8-9","OTH",1
"E02000891","F","10-14","WBI",35
"E02000891","F","10-14","WHO",5
"E02000891","F","10-14","MIX",19
"E02000891","F","10-14","IND",2
"E02000891","F","10-14","BAN",107
"E02000891","F","10-14","CHI",3
"E02000891","F","10-14","OAS",4
"E02000891","F","10-14","BLA",22
"E02000891","F","10-14","BLC",2
"E02000891","F","10-14","OBL",8
"E02000891","F","10-14","OTH",3
"E02000891","F","15","WBI",11
"E02000891","F","15","WHO",2
"E02000891","F","15","MIX",2
"E02000891","F","15","PAK",1
"E02000891","F","15","BAN",17
"E02000891","F","15","CHI",2
"E02000891","F","15","OAS",2
"E02000891","F","15","BLA",6
"E02000891","F","15","BLC",1
"E02000891","F","16-17","WBI",19
"E02000891","F","16-17","WHO",4
"E02000891","F","16-17","MIX",2
"E02000891","F","16-17","PAK",2
"E02000891","F","16-17","BAN",32
"E02000891","F","16-17","CHI",1
"E02000891","F","16-17","OAS",1
"E02000891","F","16-17","BLA",7
"E02000891","F","16-17","BLC",1
"E02000891","F","16-17","OTH",1
"E02000891","F","18-19","WBI",27
"E02000891","F","18-19","WHO",12
"E02000891","F","18-19","MIX",9
"E02000891","F","18-19","IND",3
"E02000891","F","18-19","BAN",29
"E02000891","F","18-19","CHI",5
"E02000891","F","18-19","OAS",10
"E02000891","F","18-19","BLA",8
"E02000891","F","18-19","BLC",3
"E02000891","F","18-19","OBL",1
"E02000891","F","18-19","OTH",5
"E02000891","F","20-24","WBI",203
"E02000891","F","20-24","WHO",142
"E02000891","F","20-24","MIX",43
"E02000891","F","20-24","IND",31
"E02000891","F","20-24","PAK",9
"E02000891","F","20-24","BAN",113
"E02000891","F","20-24","CHI",134
"E02000891","F","20-24","OAS",43
"E02000891","F","20-24","BLA",33
"E02000891","F","20-24","BLC",12
"E02000891","F","20-24","OBL",6
"E02000891","F","20-24","OTH",19
"E02000891","F","25-29","WBI",260
"E02000891","F","25-29","WHO",256
"E02000891","F","25-29","MIX",37
"E02000891","F","25-29","IND",134
"E02000891","F","25-29","PAK",15
"E02000891","F","25-29","BAN",166
"E02000891","F","25-29","CHI",235
"E02000891","F","25-29","OAS",67
"E02000891","F","25-29","BLA",51
"E02000891","F","25-29","BLC",20
"E02000891","F","25-29","OBL",7
"E02000891","F","25-29","OTH",38
"E02000891","F","30-34","WBI",200
"E02000891","F","30-34","WHO",267
"E02000891","F","30-34","MIX",47
"E02000891","F","30-34","IND",106
"E02000891","F","30-34","PAK",14
"E02000891","F","30-34","BAN",130
"E02000891","F","30-34","CHI",122
"E02000891","F","30-34","OAS",45
"E02000891","F","30-34","BLA",35
"E02000891","F","30-34","BLC",21
"E02000891","F","30-34","OBL",12
"E02000891","F","30-34","OTH",32
"E02000891","F","35-39","WBI",125
"E02000891","F","35-39","WHO",125
"E02000891","F","35-39","MIX",14
"E02000891","F","35-39","IND",28
"E02000891","F","35-39","PAK",5
"E02000891","F","35-39","BAN",85
"E02000891","F","35-39","CHI",43
"E02000891","F","35-39","OAS",34
"E02000891","F","35-39","BLA",24
"E02000891","F","35-39","BLC",11
"E02000891","F","35-39","OBL",10
"E02000891","F","35-39","OTH",15
"E02000891","F","40-44","WBI",95
"E02000891","F","40-44","WHO",58
"E02000891","F","40-44","MIX",6
"E02000891","F","40-44","IND",12
"E02000891","F","40-44","PAK",7
"E02000891","F","40-44","BAN",40
"E02000891","F","40-44","CHI",19
"E02000891","F","40-44","OAS",14
"E02000891","F","40-44","BLA",24
"E02000891","F","40-44","BLC",11
"E02000891","F","40-44","OBL",2
"E02000891","F","40-44","OTH",6
"E02000891","F","45-49","WBI",93
"E02000891","F","45-49","WHO",21
"E02000891","F","45-49","MIX",3
"E02000891","F","45-49","IND",2
"E02000891","F","45-49","PAK",2
"E02000891","F","45-49","BAN",24
"E02000891","F","45-49","CHI",10
"E02000891","F","45-49","OAS",4
"E02000891","F","45-49","BLA",15
"E02000891","F","45-49","BLC",11
"E02000891","F","45-49","OBL",7
"E02000891","F","45-49","OTH",1
"E02000891","F","50-54","WBI",69
"E02000891","F","50-54","WHO",19
"E02000891","F","50-54","MIX",3
"E02000891","F","50-54","IND",1
"E02000891","F","50-54","PAK",5
"E02000891","F","50-54","BAN",23
"E02000891","F","50-54","CHI",5
"E02000891","F","50-54","OAS",2
"E02000891","F","50-54","BLA",12
"E02000891","F","50-54","BLC",8
"E02000891","F","50-54","OBL",2
"E02000891","F","50-54","OTH",2
"E02000891","F","55-59","WBI",57
"E02000891","F","55-59","WHO",16
"E02000891","F","55-59","MIX",2
"E02000891","F","55-59","IND",1
"E02000891","F","55-59","PAK",2
"E02000891","F","55-59","BAN",35
"E02000891","F","55-59","CHI",9
"E02000891","F","55-59","OAS",3
"E02000891","F","55-59","BLA",4
"E02000891","F","55-59","BLC",6
"E02000891","F","55-59","OTH",2
"E02000891","F","60-64","WBI",56
"E02000891","F","60-64","WHO",6
"E02000891","F","60-64","IND",2
"E02000891","F","60-64","PAK",3
"E02000891","F","60-64","BAN",22
"E02000891","F","60-64","CHI",8
"E02000891","F","60-64","OAS",3
"E02000891","F","60-64","BLA",4
"E02000891","F","60-64","OBL",1
"E02000891","F","60-64","OTH",2
"E02000891","F","65-69","WBI",48
"E02000891","F","65-69","WHO",3
"E02000891","F","65-69","MIX",1
"E02000891","F","65-69","IND",1
"E02000891","F","65-69","BAN",13
"E02000891","F","65-69","CHI",6
"E02000891","F","65-69","OAS",2
"E02000891","F","65-69","BLA",6
"E02000891","F","65-69","BLC",3
"E02000891","F","65-69","OTH",1
"E02000891","F","70-74","WBI",33
"E02000891","F","70-74","WHO",2
"E02000891","F","70-74","IND",1
"E02000891","F","70-74","BAN",8
"E02000891","F","70-74","OAS",1
"E02000891","F","70-74","BLA",2
"E02000891","F","75-79","WBI",17
"E02000891","F","75-79","BAN",6
"E02000891","F","75-79","CHI",1
"E02000891","F","75-79","OAS",1
"E02000891","F","80-84","WBI",24
"E02000891","F","80-84","WHO",2
"E02000891","F","80-84","BAN",1
"E02000891","F","80-84","CHI",1
"E02000891","F","80-84","BLA",2
"E02000891","F","80-84","OBL",1
"E02000891","F","85+","WBI",23
"E02000891","F","85+","CHI",1
"E02000891","F","85+","OAS",1
"E02000891","F","85+","BLA",1
"E02000893","M","0-4","WBI",87
"E02000893","M","0-4","WHO",30
"E02000893","M","0-4","MIX",37
"E02000893","M","0-4","IND",19
"E02000893","M","0-4","PAK",2
"E02000893","M","0-4","BAN",81
"E02000893","M","0-4","CHI",12
"E02000893","M","0-4","OAS",3
"E02000893","M","0-4","BLA",14
"E02000893","M","0-4","BLC",9
"E02000893","M","0-4","OBL",2
"E02000893","M","0-4","OTH",7
"E02000893","M","5-7","WBI",30
"E02000893","M","5-7","WHO",3
"E02000893","M","5-7","MIX",13
"E02000893","M","5-7","IND",4
"E02000893","M","5-7","PAK",4
"E02000893","M","5-7","BAN",53
"E02000893","M","5-7","CHI",6
"E02000893","M","5-7","OAS",2
"E02000893","M","5-7","BLA",9
"E02000893","M","5-7","BLC",2
"E02000893","M","5-7","OBL",4
"E02000893","M","5-7","OTH",4
"E02000893","M","8-9","WBI",19
"E02000893","M","8-9","WHO",4
"E02000893","M","8-9","MIX",3
"E02000893","M","8-9","PAK",1
"E02000893","M","8-9","BAN",33
"E02000893","M","8-9","OAS",2
"E02000893","M","8-9","BLA",3
"E02000893","M","8-9","BLC",1
"E02000893","M","8-9","OTH",1
"E02000893","M","10-14","WBI",49
"E02000893","M","10-14","WHO",9
"E02000893","M","10-14","MIX",10
"E02000893","M","10-14","BAN",59
"E02000893","M","10-14","CHI",4
"E02000893","M","10-14","OAS",2
"E02000893","M","10-14","BLA",8
"E02000893","M","10-14","OBL",3
"E02000893","M","15","WBI",17
"E02000893","M","15","MIX",1
"E02000893","M","15","BAN",13
"E02000893","M","15","BLA",2
"E02000893","M","15","BLC",1
"E02000893","M","16-17","WBI",31
"E02000893","M","16-17","WHO",3
"E02000893","M","16-17","MIX",2
"E02000893","M","16-17","IND",1
"E02000893","M","16-17","BAN",17
"E02000893","M","16-17","CHI",1
"E02000893","M","16-17","OAS",1
"E02000893","M","16-17","BLA",2
"E02000893","M","16-17","OBL",1
"E02000893","M","18-19","WBI",25
"E02000893","M","18-19","WHO",7
"E02000893","M","18-19","MIX",4
"E02000893","M","18-19","IND",2
"E02000893","M","18-19","BAN",11
"E02000893","M","18-19","CHI",1
"E02000893","M","18-19","OAS",2
"E02000893","M","18-19","BLA",3
"E02000893","M","18-19","BLC",2
"E02000893","M","18-19","OTH",1
"E02000893","M","20-24","WBI",127
"E02000893","M","20-24","WHO",39
"E02000893","M","20-24","MIX",12
"E02000893","M","20-24","IND",10
"E02000893","M","20-24","PAK",7
"E02000893","M","20-24","BAN",47
"E02000893","M","20-24","CHI",22
"E02000893","M","20-24","OAS",11
"E02000893","M","20-24","BLA",9
"E02000893","M","20-24","BLC",2
"E02000893","M","20-24","OBL",1
"E02000893","M","20-24","OTH",6
"E02000893","M","25-29","WBI",138
"E02000893","M","25-29","WHO",118
"E02000893","M","25-29","MIX",22
"E02000893","M","25-29","IND",34
"E02000893","M","25-29","PAK",3
"E02000893","M","25-29","BAN",47
"E02000893","M","25-29","CHI",43
"E02000893","M","25-29","OAS",9
"E02000893","M","25-29","BLA",11
"E02000893","M","25-29","BLC",4
"E02000893","M","25-29","OTH",5
"E02000893","M","30-34","WBI",165
"E02000893","M","30-34","WHO",136
"E02000893","M","30-34","MIX",16
"E02000893","M","30-34","IND",55
"E02000893","M","30-34","PAK",5
"E02000893","M","30-34","BAN",60
"E02000893","M","30-34","CHI",35
"E02000893","M","30-34","OAS",9
"E02000893","M","30-34","BLA",8
"E02000893","M","30-34","BLC",3
"E02000893","M","30-34","OBL",3
"E02000893","M","30-34","OTH",20
"E02000893","M","35-39","WBI",108
"E02000893","M","35-39","WHO",77
"E02000893","M","35-39","MIX",9
"E02000893","M","35-39","IND",24
"E02000893","M","35-39","BAN",56
"E02000893","M","35-39","CHI",16
"E02000893","M","35-39","OAS",17
"E02000893","M","35-39","BLA",10
"E02000893","M","35-39","BLC",3
"E02000893","M","35-39","OBL",1
"E02000893","M","35-39","OTH",9
"E02000893","M","40-44","WBI",98
"E02000893","M","40-44","WHO",48
"E02000893","M","40-44","MIX",1
"E02000893","M","40-44","IND",7
"E02000893","M","40-44","PAK",3
"E02000893","M","40-44","BAN",52
"E02000893","M","40-44","CHI",4
"E02000893","M","40-44","OAS",4
"E02000893","M","40-44","BLA",6
"E02000893","M","40-44","BLC",7
"E02000893","M","40-44","OBL",1
"E02000893","M","40-44","OTH",9
"E02000893","M","45-49","WBI",110
"E02000893","M","45-49","WHO",13
"E02000893","M","45-49","MIX",7
"E02000893","M","45-49","IND",3
"E02000893","M","45-49","PAK",1
"E02000893","M","45-49","BAN",16
"E02000893","M","45-49","CHI",4
"E02000893","M","45-49","OAS",3
"E02000893","M","45-49","BLA",11
"E02000893","M","45-49","BLC",6
"E02000893","M","45-49","OBL",1
"E02000893","M","45-49","OTH",2
"E02000893","M","50-54","WBI",109
"E02000893","M","50-54","WHO",13
"E02000893","M","50-54","MIX",5
"E02000893","M","50-54","IND",2
"E02000893","M","50-54","BAN",14
"E02000893","M","50-54","CHI",9
"E02000893","M","50-54","OAS",5
"E02000893","M","50-54","BLA",3
"E02000893","M","50-54","BLC",3
"E02000893","M","50-54","OTH",1
"E02000893","M","55-59","WBI",93
"E02000893","M","55-59","WHO",12
"E02000893","M","55-59","MIX",2
"E02000893","M","55-59","IND",1
"E02000893","M","55-59","BAN",6
"E02000893","M","55-59","CHI",4
"E02000893","M","55-59","OAS",4
"E02000893","M","55-59","BLA",1
"E02000893","M","55-59","OTH",3
"E02000893","M","60-64","WBI",98
"E02000893","M","60-64","WHO",5
"E02000893","M","60-64","MIX",1
"E02000893","M","60-64","BAN",3
"E02000893","M","60-64","CHI",3
"E02000893","M","60-64","OAS",4
"E02000893","M","60-64","BLA",4
"E02000893","M","60-64","BLC",1
"E02000893","M","65-69","WBI",54
"E02000893","M","65-69","WHO",3
"E02000893","M","65-69","MIX",1
"E02000893","M","65-69","BAN",1
"E02000893","M","65-69","CHI",1
"E02000893","M","65-69","OAS",1
"E02000893","M","65-69","BLA",3
"E02000893","M","65-69","OTH",1
"E02000893","M","70-74","WBI",39
"E02000893","M","70-74","WHO",1
"E02000893","M","70-74","IND",1
"E02000893","M","70-74","PAK",1
"E02000893","M","70-74","BAN",8
"E02000893","M","70-74","OAS",1
"E02000893","M","75-79","WBI",41
"E02000893","M","75-79","MIX",2
"E02000893","M","75-79","BAN",3
"E02000893","M","75-79","CHI",4
"E02000893","M","75-79","BLA",3
"E02000893","M","80-84","WBI",26
"E02000893","M","80-84","IND",1
"E02000893","M","80-84","PAK",1
"E02000893","M","80-84","BAN",2
"E02000893","M","85+","WBI",12
"E02000893","M","85+","BLA",2
"E02000893","F","0-4","WBI",70
"E02000893","F","0-4","WHO",31
"E02000893","F","0-4","MIX",50
"E02000893","F","0-4","IND",14
"E02000893","F","0-4","PAK",4
"E02000893","F","0-4","BAN",71
"E02000893","F","0-4","CHI",4
"E02000893","F","0-4","OAS",4
"E02000893","F","0-4","BLA",5
"E02000893","F","0-4","BLC",6
"E02000893","F","0-4","OBL",2
"E02000893","F","0-4","OTH",4
"E02000893","F","5-7","WBI",36
"E02000893","F","5-7","WHO",10
"E02000893","F","5-7","MIX",7
"E02000893","F","5-7","IND",4
"E02000893","F","5-7","PAK",3
"E02000893","F","5-7","BAN",49
"E02000893","F","5-7","CHI",1
"E02000893","F","5-7","OAS",3
"E02000893","F","5-7","BLA",4
"E02000893","F","5-7","BLC",5
"E02000893","F","5-7","OBL",1
"E02000893","F","5-7","OTH",6
"E02000893","F","8-9","WBI",14
"E02000893","F","8-9","WHO",4
"E02000893","F","8-9","MIX",7
"E02000893","F","8-9","IND",1
"E02000893","F","8-9","PAK",1
"E02000893","F","8-9","BAN",29
"E02000893","F","8-9","CHI",1
"E02000893","F","8-9","OAS",2
"E02000893","F","8-9","OTH",1
"E02000893","F","10-14","WBI",46
"E02000893","F","10-14","WHO",8
"E02000893","F","10-14","MIX",11
"E02000893","F","10-14","PAK",2
"E02000893","F","10-14","BAN",67
"E02000893","F","10-14","CHI",5
"E02000893","F","10-14","OAS",2
"E02000893","F","10-14","BLA",6
"E02000893","F","10-14","BLC",3
"E02000893","F","10-14","OBL",1
"E02000893","F","10-14","OTH",4
"E02000893","F","15","WBI",7
"E02000893","F","15","WHO",2
"E02000893","F","15","MIX",4
"E02000893","F","15","BAN",9
"E02000893","F","15","OAS",2
"E02000893","F","15","BLA",4
"E02000893","F","15","BLC",1
"E02000893","F","15","OBL",1
"E02000893","F","15","OTH",1
"E02000893","F","16-17","WBI",22
"E02000893","F","16-17","WHO",2
"E02000893","F","16-17","MIX",10
"E02000893","F","16-17","BAN",20
"E02000893","F","16-17","CHI",2
"E02000893","F","16-17","OAS",1
"E02000893","F","16-17","BLA",1
"E02000893","F","16-17","BLC",3
"E02000893","F","16-17","OTH",1
"E02000893","F","18-19","WBI",29
"E02000893","F","18-19","WHO",5
"E02000893","F","18-19","MIX",6
"E02000893","F","18-19","IND",3
"E02000893","F","18-19","PAK",1
"E02000893","F","18-19","BAN",23
"E02000893","F","18-19","CHI",1
"E02000893","F","18-19","OAS",3
"E02000893","F","18-19","BLA",4
"E02000893","F","18-19","BLC",2
"E02000893","F","18-19","OTH",2
"E02000893","F","20-24","WBI",130
"E02000893","F","20-24","WHO",56
"E02000893","F","20-24","MIX",13
"E02000893","F","20-24","IND",12
"E02000893","F","20-24","PAK",4
"E02000893","F","20-24","BAN",56
"E02000893","F","20-24","CHI",34
"E02000893","F","20-24","OAS",18
"E02000893","F","20-24","BLA",8
"E02000893","F","20-24","BLC",5
"E02000893","F","20-24","OTH",6
"E02000893","F","25-29","WBI",121
"E02000893","F","25-29","WHO",105
"E02000893","F","25-29","MIX",23
"E02000893","F","25-29","IND",48
"E02000893","F","25-29","PAK",4
"E02000893","F","25-29","BAN",63
"E02000893","F","25-29","CHI",47
"E02000893","F","25-29","OAS",20
"E02000893","F","25-29","BLA",6
"E02000893","F","25-29","BLC",7
"E02000893","F","25-29","OBL",1
"E02000893","F","25-29","OTH",4
"E02000893","F","30-34","WBI",126
"E02000893","F","30-34","WHO",141
"E02000893","F","30-34","MIX",6
"E02000893","F","30-34","IND",33
"E02000893","F","30-34","PAK",4
"E02000893","F","30-34","BAN",69
"E02000893","F","30-34","CHI",34
"E02000893","F","30-34","OAS",17
"E02000893","F","30-34","BLA",14
"E02000893","F","30-34","BLC",5
"E02000893","F","30-34","OBL",2
"E02000893","F","30-34","OTH",16
"E02000893","F","35-39","WBI",91
"E02000893","F","35-39","WHO",66
"E02000893","F","35-39","MIX",7
"E02000893","F","35-39","IND",13
"E02000893","F","35-39","PAK",3
"E02000893","F","35-39","BAN",49
"E02000893","F","35-39","CHI",20
"E02000893","F","35-39","OAS",10
"E02000893","F","35-39","BLA",16
"E02000893","F","35-39","BLC",8
"E02000893","F","35-39","OBL",1
"E02000893","F","35-39","OTH",5
"E02000893","F","40-44","WBI",102
"E02000893","F","40-44","WHO",36
"E02000893","F","40-44","MIX",3
"E02000893","F","40-44","IND",6
"E02000893","F","40-44","BAN",21
"E02000893","F","40-44","CHI",15
"E02000893","F","40-44","OAS",8
"E02000893","F","40-44","BLA",7
"E02000893","F","40-44","BLC",10
"E02000893","F","40-44","OBL",1
"E02000893","F","40-44","OTH",6
"E02000893","F","45-49","WBI",119
"E02000893","F","45-49","WHO",13
"E02000893","F","45-49","MIX",4
